,date,mortality,province
1801,2020-12-01,1364,เชียงใหม่
1802,2021-01-01,1358,เชียงใหม่
1803,2021-02-01,1229,เชียงใหม่
1804,2021-03-01,1504,เชียงใหม่
1805,2021-04-01,1351,เชียงใหม่
1806,2021-05-01,1366,เชียงใหม่
1807,2021-06-01,1214,เชียงใหม่
1808,2021-07-01,1165,เชียงใหม่
1809,2016-01-01,385,ลำพูน
1810,2016-02-01,370,ลำพูน
1811,2016-03-01,379,ลำพูน
1812,2016-04-01,418,ลำพูน
1813,2016-05-01,352,ลำพูน
1814,2016-06-01,303,ลำพูน
1815,2016-07-01,287,ลำพูน
1816,2016-08-01,333,ลำพูน
1817,2016-09-01,339,ลำพูน
1818,2016-10-01,332,ลำพูน
1819,2016-11-01,289,ลำพูน
1820,2016-12-01,325,ลำพูน
1821,2017-01-01,362,ลำพูน
1822,2017-02-01,305,ลำพูน
1823,2017-03-01,335,ลำพูน
1824,2017-04-01,269,ลำพูน
1825,2017-05-01,336,ลำพูน
1826,2017-06-01,309,ลำพูน
1827,2017-07-01,305,ลำพูน
1828,2017-08-01,311,ลำพูน
1829,2017-09-01,299,ลำพูน
1830,2017-10-01,363,ลำพูน
1831,2017-11-01,349,ลำพูน
1832,2017-12-01,334,ลำพูน
1833,2018-01-01,401,ลำพูน
1834,2018-02-01,309,ลำพูน
1835,2018-03-01,304,ลำพูน
1836,2018-04-01,349,ลำพูน
1837,2018-05-01,323,ลำพูน
1838,2018-06-01,290,ลำพูน
1839,2018-07-01,332,ลำพูน
1840,2018-08-01,297,ลำพูน
1841,2018-09-01,285,ลำพูน
1842,2018-10-01,326,ลำพูน
1843,2018-11-01,331,ลำพูน
1844,2018-12-01,294,ลำพูน
1845,2019-01-01,392,ลำพูน
1846,2019-02-01,358,ลำพูน
1847,2019-03-01,361,ลำพูน
1848,2019-04-01,407,ลำพูน
1849,2019-05-01,383,ลำพูน
1850,2019-06-01,313,ลำพูน
1851,2019-07-01,355,ลำพูน
1852,2019-08-01,296,ลำพูน
1853,2019-09-01,338,ลำพูน
1854,2019-10-01,336,ลำพูน
1855,2019-11-01,355,ลำพูน
1856,2019-12-01,457,ลำพูน
1857,2020-01-01,490,ลำพูน
1858,2020-02-01,365,ลำพูน
1859,2020-03-01,393,ลำพูน
1860,2020-04-01,385,ลำพูน
1861,2020-05-01,307,ลำพูน
1862,2020-06-01,322,ลำพูน
1863,2020-07-01,393,ลำพูน
1864,2020-08-01,361,ลำพูน
1865,2020-09-01,329,ลำพูน
1866,2020-10-01,315,ลำพูน
1867,2020-11-01,351,ลำพูน
1868,2020-12-01,370,ลำพูน
1869,2021-01-01,367,ลำพูน
1870,2021-02-01,321,ลำพูน
1871,2021-03-01,415,ลำพูน
1872,2021-04-01,318,ลำพูน
1873,2021-05-01,368,ลำพูน
1874,2021-06-01,314,ลำพูน
1875,2021-07-01,301,ลำพูน
1876,2016-01-01,694,ลำปาง
1877,2016-02-01,656,ลำปาง
1878,2016-03-01,681,ลำปาง
1879,2016-04-01,886,ลำปาง
1880,2016-05-01,662,ลำปาง
1881,2016-06-01,533,ลำปาง
1882,2016-07-01,540,ลำปาง
1883,2016-08-01,584,ลำปาง
1884,2016-09-01,581,ลำปาง
1885,2016-10-01,660,ลำปาง
1886,2016-11-01,651,ลำปาง
1887,2016-12-01,648,ลำปาง
1888,2017-01-01,653,ลำปาง
1889,2017-02-01,553,ลำปาง
1890,2017-03-01,581,ลำปาง
1891,2017-04-01,570,ลำปาง
1892,2017-05-01,613,ลำปาง
1893,2017-06-01,536,ลำปาง
1894,2017-07-01,524,ลำปาง
1895,2017-08-01,572,ลำปาง
1896,2017-09-01,506,ลำปาง
1897,2017-10-01,653,ลำปาง
1898,2017-11-01,627,ลำปาง
1899,2017-12-01,709,ลำปาง
1900,2018-01-01,684,ลำปาง
1901,2018-02-01,570,ลำปาง
1902,2018-03-01,577,ลำปาง
1903,2018-04-01,588,ลำปาง
1904,2018-05-01,631,ลำปาง
1905,2018-06-01,551,ลำปาง
1906,2018-07-01,542,ลำปาง
1907,2018-08-01,570,ลำปาง
1908,2018-09-01,547,ลำปาง
1909,2018-10-01,593,ลำปาง
1910,2018-11-01,599,ลำปาง
1911,2018-12-01,593,ลำปาง
1912,2019-01-01,748,ลำปาง
1913,2019-02-01,546,ลำปาง
1914,2019-03-01,664,ลำปาง
1915,2019-04-01,796,ลำปาง
1916,2019-05-01,723,ลำปาง
1917,2019-06-01,562,ลำปาง
1918,2019-07-01,625,ลำปาง
1919,2019-08-01,554,ลำปาง
1920,2019-09-01,603,ลำปาง
1921,2019-10-01,568,ลำปาง
1922,2019-11-01,580,ลำปาง
1923,2019-12-01,714,ลำปาง
1924,2020-01-01,734,ลำปาง
1925,2020-02-01,604,ลำปาง
1926,2020-03-01,704,ลำปาง
1927,2020-04-01,613,ลำปาง
1928,2020-05-01,601,ลำปาง
1929,2020-06-01,562,ลำปาง
1930,2020-07-01,575,ลำปาง
1931,2020-08-01,561,ลำปาง
1932,2020-09-01,590,ลำปาง
1933,2020-10-01,612,ลำปาง
1934,2020-11-01,631,ลำปาง
1935,2020-12-01,752,ลำปาง
1936,2021-01-01,680,ลำปาง
1937,2021-02-01,601,ลำปาง
1938,2021-03-01,728,ลำปาง
1939,2021-04-01,626,ลำปาง
1940,2021-05-01,694,ลำปาง
1941,2021-06-01,578,ลำปาง
1942,2021-07-01,579,ลำปาง
1943,2016-01-01,350,อุตรดิตถ์
1944,2016-02-01,390,อุตรดิตถ์
1945,2016-03-01,458,อุตรดิตถ์
1946,2016-04-01,461,อุตรดิตถ์
1947,2016-05-01,429,อุตรดิตถ์
1948,2016-06-01,280,อุตรดิตถ์
1949,2016-07-01,306,อุตรดิตถ์
1950,2016-08-01,331,อุตรดิตถ์
1951,2016-09-01,323,อุตรดิตถ์
1952,2016-10-01,348,อุตรดิตถ์
1953,2016-11-01,342,อุตรดิตถ์
1954,2016-12-01,335,อุตรดิตถ์
1955,2017-01-01,309,อุตรดิตถ์
1956,2017-02-01,312,อุตรดิตถ์
1957,2017-03-01,322,อุตรดิตถ์
1958,2017-04-01,307,อุตรดิตถ์
1959,2017-05-01,356,อุตรดิตถ์
1960,2017-06-01,305,อุตรดิตถ์
1961,2017-07-01,341,อุตรดิตถ์
1962,2017-08-01,352,อุตรดิตถ์
1963,2017-09-01,295,อุตรดิตถ์
1964,2017-10-01,305,อุตรดิตถ์
1965,2017-11-01,314,อุตรดิตถ์
1966,2017-12-01,335,อุตรดิตถ์
1967,2018-01-01,413,อุตรดิตถ์
1968,2018-02-01,388,อุตรดิตถ์
1969,2018-03-01,325,อุตรดิตถ์
1970,2018-04-01,384,อุตรดิตถ์
1971,2018-05-01,325,อุตรดิตถ์
1972,2018-06-01,298,อุตรดิตถ์
1973,2018-07-01,341,อุตรดิตถ์
1974,2018-08-01,339,อุตรดิตถ์
1975,2018-09-01,322,อุตรดิตถ์
1976,2018-10-01,348,อุตรดิตถ์
1977,2018-11-01,328,อุตรดิตถ์
1978,2018-12-01,315,อุตรดิตถ์
1979,2019-01-01,399,อุตรดิตถ์
1980,2019-02-01,266,อุตรดิตถ์
1981,2019-03-01,311,อุตรดิตถ์
1982,2019-04-01,423,อุตรดิตถ์
1983,2019-05-01,438,อุตรดิตถ์
1984,2019-06-01,302,อุตรดิตถ์
1985,2019-07-01,379,อุตรดิตถ์
1986,2019-08-01,360,อุตรดิตถ์
1987,2019-09-01,392,อุตรดิตถ์
1988,2019-10-01,344,อุตรดิตถ์
1989,2019-11-01,342,อุตรดิตถ์
1990,2019-12-01,387,อุตรดิตถ์
1991,2020-01-01,407,อุตรดิตถ์
1992,2020-02-01,361,อุตรดิตถ์
1993,2020-03-01,405,อุตรดิตถ์
1994,2020-04-01,394,อุตรดิตถ์
1995,2020-05-01,303,อุตรดิตถ์
1996,2020-06-01,378,อุตรดิตถ์
1997,2020-07-01,329,อุตรดิตถ์
1998,2020-08-01,311,อุตรดิตถ์
1999,2020-09-01,340,อุตรดิตถ์
2000,2020-10-01,312,อุตรดิตถ์
2001,2020-11-01,380,อุตรดิตถ์
2002,2020-12-01,419,อุตรดิตถ์
2003,2021-01-01,420,อุตรดิตถ์
2004,2021-02-01,299,อุตรดิตถ์
2005,2021-03-01,360,อุตรดิตถ์
2006,2021-04-01,363,อุตรดิตถ์
2007,2021-05-01,379,อุตรดิตถ์
2008,2021-06-01,353,อุตรดิตถ์
2009,2021-07-01,316,อุตรดิตถ์
2010,2016-01-01,384,แพร่
2011,2016-02-01,374,แพร่
2012,2016-03-01,391,แพร่
2013,2016-04-01,522,แพร่
2014,2016-05-01,405,แพร่
2015,2016-06-01,344,แพร่
2016,2016-07-01,323,แพร่
2017,2016-08-01,394,แพร่
2018,2016-09-01,346,แพร่
2019,2016-10-01,363,แพร่
2020,2016-11-01,367,แพร่
2021,2016-12-01,375,แพร่
2022,2017-01-01,373,แพร่
2023,2017-02-01,333,แพร่
2024,2017-03-01,367,แพร่
2025,2017-04-01,345,แพร่
2026,2017-05-01,369,แพร่
2027,2017-06-01,348,แพร่
2028,2017-07-01,358,แพร่
2029,2017-08-01,344,แพร่
2030,2017-09-01,333,แพร่
2031,2017-10-01,421,แพร่
2032,2017-11-01,343,แพร่
2033,2017-12-01,370,แพร่
2034,2018-01-01,409,แพร่
2035,2018-02-01,358,แพร่
2036,2018-03-01,364,แพร่
2037,2018-04-01,376,แพร่
2038,2018-05-01,350,แพร่
2039,2018-06-01,316,แพร่
2040,2018-07-01,344,แพร่
2041,2018-08-01,362,แพร่
2042,2018-09-01,328,แพร่
2043,2018-10-01,373,แพร่
2044,2018-11-01,343,แพร่
2045,2018-12-01,332,แพร่
2046,2019-01-01,444,แพร่
2047,2019-02-01,366,แพร่
2048,2019-03-01,374,แพร่
2049,2019-04-01,552,แพร่
2050,2019-05-01,422,แพร่
2051,2019-06-01,308,แพร่
2052,2019-07-01,372,แพร่
2053,2019-08-01,360,แพร่
2054,2019-09-01,395,แพร่
2055,2019-10-01,363,แพร่
2056,2019-11-01,376,แพร่
2057,2019-12-01,431,แพร่
2058,2020-01-01,426,แพร่
2059,2020-02-01,378,แพร่
2060,2020-03-01,396,แพร่
2061,2020-04-01,384,แพร่
2062,2020-05-01,375,แพร่
2063,2020-06-01,382,แพร่
2064,2020-07-01,311,แพร่
2065,2020-08-01,322,แพร่
2066,2020-09-01,369,แพร่
2067,2020-10-01,347,แพร่
2068,2020-11-01,383,แพร่
2069,2020-12-01,386,แพร่
2070,2021-01-01,401,แพร่
2071,2021-02-01,322,แพร่
2072,2021-03-01,450,แพร่
2073,2021-04-01,351,แพร่
2074,2021-05-01,441,แพร่
2075,2021-06-01,345,แพร่
2076,2021-07-01,360,แพร่
2077,2016-01-01,351,น่าน
2078,2016-02-01,317,น่าน
2079,2016-03-01,303,น่าน
2080,2016-04-01,326,น่าน
2081,2016-05-01,316,น่าน
2082,2016-06-01,251,น่าน
2083,2016-07-01,259,น่าน
2084,2016-08-01,267,น่าน
2085,2016-09-01,260,น่าน
2086,2016-10-01,264,น่าน
2087,2016-11-01,276,น่าน
2088,2016-12-01,295,น่าน
2089,2017-01-01,298,น่าน
2090,2017-02-01,284,น่าน
2091,2017-03-01,291,น่าน
2092,2017-04-01,261,น่าน
2093,2017-05-01,275,น่าน
2094,2017-06-01,275,น่าน
2095,2017-07-01,262,น่าน
2096,2017-08-01,295,น่าน
2097,2017-09-01,273,น่าน
2098,2017-10-01,282,น่าน
2099,2017-11-01,283,น่าน
2100,2017-12-01,332,น่าน
2101,2018-01-01,372,น่าน
2102,2018-02-01,300,น่าน
2103,2018-03-01,280,น่าน
2104,2018-04-01,251,น่าน
2105,2018-05-01,277,น่าน
2106,2018-06-01,236,น่าน
2107,2018-07-01,298,น่าน
2108,2018-08-01,293,น่าน
2109,2018-09-01,258,น่าน
2110,2018-10-01,323,น่าน
2111,2018-11-01,303,น่าน
2112,2018-12-01,301,น่าน
2113,2019-01-01,359,น่าน
2114,2019-02-01,283,น่าน
2115,2019-03-01,281,น่าน
2116,2019-04-01,337,น่าน
2117,2019-05-01,331,น่าน
2118,2019-06-01,258,น่าน
2119,2019-07-01,277,น่าน
2120,2019-08-01,250,น่าน
2121,2019-09-01,291,น่าน
2122,2019-10-01,290,น่าน
2123,2019-11-01,290,น่าน
2124,2019-12-01,329,น่าน
2125,2020-01-01,391,น่าน
2126,2020-02-01,320,น่าน
2127,2020-03-01,301,น่าน
2128,2020-04-01,303,น่าน
2129,2020-05-01,283,น่าน
2130,2020-06-01,234,น่าน
2131,2020-07-01,265,น่าน
2132,2020-08-01,301,น่าน
2133,2020-09-01,284,น่าน
2134,2020-10-01,296,น่าน
2135,2020-11-01,299,น่าน
2136,2020-12-01,346,น่าน
2137,2021-01-01,339,น่าน
2138,2021-02-01,307,น่าน
2139,2021-03-01,316,น่าน
2140,2021-04-01,312,น่าน
2141,2021-05-01,312,น่าน
2142,2021-06-01,276,น่าน
2143,2021-07-01,258,น่าน
2144,2016-01-01,372,พะเยา
2145,2016-02-01,374,พะเยา
2146,2016-03-01,356,พะเยา
2147,2016-04-01,400,พะเยา
2148,2016-05-01,372,พะเยา
2149,2016-06-01,303,พะเยา
2150,2016-07-01,307,พะเยา
2151,2016-08-01,316,พะเยา
2152,2016-09-01,323,พะเยา
2153,2016-10-01,337,พะเยา
2154,2016-11-01,357,พะเยา
2155,2016-12-01,358,พะเยา
2156,2017-01-01,342,พะเยา
2157,2017-02-01,288,พะเยา
2158,2017-03-01,360,พะเยา
2159,2017-04-01,308,พะเยา
2160,2017-05-01,321,พะเยา
2161,2017-06-01,303,พะเยา
2162,2017-07-01,313,พะเยา
2163,2017-08-01,299,พะเยา
2164,2017-09-01,305,พะเยา
2165,2017-10-01,343,พะเยา
2166,2017-11-01,342,พะเยา
2167,2017-12-01,370,พะเยา
2168,2018-01-01,380,พะเยา
2169,2018-02-01,320,พะเยา
2170,2018-03-01,341,พะเยา
2171,2018-04-01,347,พะเยา
2172,2018-05-01,345,พะเยา
2173,2018-06-01,300,พะเยา
2174,2018-07-01,324,พะเยา
2175,2018-08-01,314,พะเยา
2176,2018-09-01,300,พะเยา
2177,2018-10-01,362,พะเยา
